Vehicle_Count,Speed,Queue_Length,Moving_Average,Traffic_Level,Speed_Status,Queue_Status
54.81497454838309,48.10833493631742,12.375742149379144,58.09342186478068,HIGH,NORMAL,MODERATE
52.84411149931283,42.33457089034728,8.69048762936003,58.54793195761571,HIGH,NORMAL,LOW
53.844264144742205,42.28359572271546,8.93672291609347,57.41943935541419,HIGH,NORMAL,LOW
60.38318128010986,38.52612198135181,11.118044100080162,57.351787804799436,HIGH,MODERATE,MODERATE
56.89014545008056,38.227930529085484,9.01110013556511,57.16906501549145,HIGH,MODERATE,LOW
52.025362907202556,44.4846667228321,7.285720144438977,56.34733492377218,HIGH,NORMAL,LOW
56.65629702140238,38.267674266922796,8.1057448550404,57.072833003531535,HIGH,MODERATE,LOW
53.9796423067563,41.71978813496911,7.953743827185317,56.69276561254678,HIGH,NORMAL,LOW
57.73075924820105,39.134337847654386,8.585169414210474,56.447007211679114,HIGH,MODERATE,LOW
48.76002884116719,44.24693226694738,8.769263413449039,54.79287672473581,MODERATE,NORMAL,LOW
50.00472770717889,43.49980438906612,7.604600927691432,54.311852040615385,MODERATE,NORMAL,LOW
49.04573792949354,45.85118535040031,8.82214084385519,53.932014683633454,MODERATE,NORMAL,LOW
43.042960103366795,42.70921077759406,6.295010855287854,52.85188427949591,MODERATE,NORMAL,LOW
51.1869353740887,41.39364135059771,7.835310686745486,51.932259688893794,HIGH,NORMAL,LOW
50.34948649545522,39.476337228789276,3.5560216052540667,51.278193793431264,MODERATE,MODERATE,LOW
48.40027103710993,41.56705246049419,9.092696004971453,50.915684606422,MODERATE,NORMAL,LOW
46.5254256785583,44.50054505949498,7.67179080357973,49.90259747213759,MODERATE,NORMAL,LOW
39.938881277606846,47.286245530534345,7.986852411360331,48.498521369222644,MODERATE,NORMAL,LOW
44.2241552754448,41.17746520860592,0.8411125349293416,47.147860971947026,MODERATE,NORMAL,LOW
43.92029134971014,46.628744922889446,10.764793112017976,46.663887222801314,MODERATE,NORMAL,MODERATE
40.924360869564,48.835823359023856,5.859474874124253,45.75585053903983,MODERATE,NORMAL,LOW
43.42717303335614,45.38351145133206,8.730441588478454,45.19399404942609,MODERATE,NORMAL,LOW
45.54825448556937,49.24332381628186,4.7524263185843445,45.44452348764635,MODERATE,NORMAL,LOW
52.25044851310838,39.616020274412186,9.063115087091397,45.55087480154832,HIGH,MODERATE,LOW
42.9816253851754,40.5206295437719,4.340412681428997,44.814088690520336,MODERATE,NORMAL,LOW
42.68398428828561,38.99284318121576,5.155059721851231,44.2424600156379,MODERATE,MODERATE,LOW
40.31035906553291,49.410543168084324,9.874616567563507,43.620953354335356,MODERATE,NORMAL,LOW
30.374531700245363,49.36946404400083,4.1748149535101104,42.66451839659921,MODERATE,NORMAL,LOW
39.1216433360124,45.052835153265534,6.303112246761305,42.15426720265597,MODERATE,NORMAL,LOW
38.841797464015634,46.12945651295556,7.5664050809798535,41.64641781408652,MODERATE,NORMAL,LOW
50.14448190579927,39.08741238165506,8.5130360618151,42.56842991771005,MODERATE,MODERATE,LOW
36.15586416765122,53.298289896937675,5.724217435434835,41.841299031139556,MODERATE,NORMAL,LOW
37.91715611462261,45.90837451727003,6.417495422125842,41.078189194044874,MODERATE,NORMAL,LOW
35.53054185263952,46.4455489206548,10.136412448372479,39.406198527997994,MODERATE,NORMAL,MODERATE
29.158898429294577,49.88757526437244,4.258597170327016,38.02392583240991,LOW,NORMAL,LOW
40.018670093060365,46.43836017194505,6.40499860738899,37.757394412887386,MODERATE,NORMAL,LOW
37.37113761276309,46.32886766964662,7.706979433929687,37.463472267610406,MODERATE,NORMAL,LOW
36.87876338315884,43.408885787874354,7.742866373389794,38.113895435901746,MODERATE,NORMAL,LOW
27.6945738297089,49.49076161398076,6.528246685577095,36.971188485271405,LOW,NORMAL,LOW
38.5797231435897,51.00114270352767,7.064418915596825,36.94498105322881,MODERATE,NORMAL,LOW
23.887621392556703,53.06435479032576,1.2971333834225383,34.31929500190456,LOW,NORMAL,LOW
33.16971790867958,51.48713040274829,8.242320750904128,34.020680376007384,MODERATE,NORMAL,LOW
40.5342368352124,43.332793761903346,3.787444739244483,34.28238844806637,MODERATE,NORMAL,LOW
23.98430729197525,46.03510871623045,4.202917024274353,33.12776499199994,LOW,NORMAL,LOW
25.46956089619698,48.25524901565181,2.3118824343908315,32.758831238690185,LOW,NORMAL,LOW
28.17291651021526,48.123945609312266,4.097660783346304,31.574255880405673,LOW,NORMAL,LOW
24.540952372623106,52.147336462257066,4.338667676500426,30.291237356391672,LOW,NORMAL,LOW
18.699248355684205,45.24779402193449,3.447601684253177,28.47328585364421,LOW,NORMAL,LOW
26.200673630749566,53.03848255069445,4.773942553083004,28.323895833748274,LOW,NORMAL,LOW
19.963177253564105,49.535181990872005,6.22189912615191,26.462241244745712,LOW,NORMAL,LOW
27.07151487960794,46.95147807025575,4.9677958349691504,26.780630593450837,LOW,NORMAL,LOW
19.54777450580835,47.07674324776741,2.4438529052899547,25.418436253163716,LOW,NORMAL,LOW
31.34885271446661,42.19821680578604,6.630502243746705,24.499897841089137,MODERATE,NORMAL,LOW
19.150586753273952,52.68186506356726,5.251528990840374,24.016525787219006,LOW,NORMAL,LOW
20.938040196157388,49.98544385252587,0.6854903991496233,23.56337371721505,LOW,NORMAL,LOW
26.11167370387118,44.60219887480904,5.111551195280393,23.357249436580638,LOW,NORMAL,LOW
15.400162765241618,47.26472299249875,3.7123698994080394,22.443170475842493,LOW,NORMAL,LOW
22.21723729032244,48.43833657954901,2.737458586828382,22.794969369306315,LOW,NORMAL,LOW
27.15654855683996,53.21792743665819,6.824895910149233,22.890556861915353,LOW,NORMAL,LOW
12.140134431310885,51.18619233808146,1.5209089906315791,22.108252579690035,LOW,NORMAL,LOW
20.673616206052746,45.32216708913249,3.352195337850996,21.468462712334514,LOW,NORMAL,LOW
20.63928631684916,49.10294922852987,2.7497492989596344,21.577613893438595,LOW,NORMAL,LOW
22.855276399763905,48.46801019081601,3.4594495551275206,20.728256261968323,LOW,NORMAL,LOW
12.384883819115819,43.81311911639633,0.0,20.051685968552512,LOW,NORMAL,LOW
11.608322624238912,51.93503474438683,0.0,19.11871421136066,LOW,NORMAL,LOW
20.47906788457555,49.187429438230076,6.260870309136276,18.5554536294311,LOW,NORMAL,LOW
19.031102389078576,52.33084349717061,1.1607426617251306,18.918547591814797,LOW,NORMAL,LOW
18.493790643959816,55.923420623846084,0.7912838976813579,18.546202927178534,LOW,NORMAL,LOW
18.687292054290893,53.707872075070554,0.0,17.699277276923628,LOW,NORMAL,LOW
13.287462937042001,50.87146819407501,0.7151959451772956,17.814010127496736,LOW,NORMAL,LOW
17.600419815904445,47.280317319798876,0.0,17.506690488481908,LOW,NORMAL,LOW
17.6753105192555,58.301251779935704,5.935326898161064,17.210292908722543,LOW,NORMAL,LOW
12.428407014697346,52.070553548369126,3.8838952308898698,16.167605970215885,LOW,NORMAL,LOW
25.138842982658993,48.757077130074094,2.394525757043401,17.443001886570205,LOW,NORMAL,LOW
18.0086869732227,50.42545299536432,7.206174656672022,18.08303832146858,LOW,NORMAL,LOW
9.53244157580853,53.21114388835144,3.3933972103544683,16.98837569059188,LOW,NORMAL,LOW
18.641171450039373,49.90662590171833,2.1465129504886606,16.94938259668796,LOW,NORMAL,LOW
10.374553621467506,50.68537557399242,0.0,16.13745889443873,LOW,NORMAL,LOW
19.09314792787565,48.586136194309915,7.445857334362831,16.178044481797205,LOW,NORMAL,LOW
20.880743769483058,49.68155424698124,0.35296663189526667,16.937372565041308,LOW,NORMAL,LOW
10.934730382224723,50.636043091042524,0.0,16.270803621673338,LOW,NORMAL,LOW
19.825774360547538,47.905019061831624,5.019007018101411,16.48585000580254,LOW,NORMAL,LOW
17.06394960466265,51.05330328191003,7.439097253377943,16.94940426479907,LOW,NORMAL,LOW
19.121903763891805,49.45459240676448,5.6368312016048066,16.34771034292235,LOW,NORMAL,LOW
24.527523174957985,53.380098172008566,4.806946716348417,16.999593963095883,LOW,NORMAL,LOW
13.868944199089631,43.57985452504855,3.2698503131940164,17.43324422542399,LOW,NORMAL,LOW
11.399858981760431,55.424555810327284,3.4168099648246804,16.709112978596096,LOW,NORMAL,LOW
10.813891880702883,56.03478260731716,3.1399409616789624,16.753046804519634,LOW,NORMAL,LOW
11.295530178774388,45.95594675808196,2.25671237475491,15.973285029609508,LOW,NORMAL,LOW
15.122291646194748,50.19136430621027,2.476745954832964,15.397439817280679,LOW,NORMAL,LOW
17.36677092943343,49.54398466965427,2.4798293836159693,16.040643872001546,LOW,NORMAL,LOW
17.217543124922926,46.4730791346158,1.0747022910050863,15.779820748439088,LOW,NORMAL,LOW
20.162809378601658,47.62584759257696,2.4630712530567003,16.08970672583299,LOW,NORMAL,LOW
16.304275149867824,47.592203676135554,0.0,15.80794386443059,LOW,NORMAL,LOW
23.738703831670215,54.322135372353316,3.3641263211610326,15.729061930101812,LOW,NORMAL,LOW
15.398723048150373,53.95735441740479,0.33262624292072074,15.882039815007886,LOW,NORMAL,LOW
30.592827966187073,51.1664582934357,2.381745560496519,17.801336713450553,MODERATE,NORMAL,LOW
20.409074568708206,52.062747549952654,3.421149487613188,18.760854982251082,LOW,NORMAL,LOW
13.302250819290144,48.28728198152577,4.77934219558272,18.96152704630266,LOW,NORMAL,LOW
12.55917111669061,50.286646421988024,3.7205088795082175,18.705214993352246,LOW,NORMAL,LOW
20.66961914921221,51.3007188963807,0.0,19.035499815330123,LOW,NORMAL,LOW
17.50131458287252,46.95828792760604,0.6459409142902028,19.063876961125082,LOW,NORMAL,LOW
22.567455409949368,51.497131438029825,5.266660687468837,19.304341564259854,LOW,NORMAL,LOW
21.759609262429223,48.83912148991829,1.2989666022877642,19.849874975515995,LOW,NORMAL,LOW
19.442065329076666,49.015021245082046,2.4670434993674504,19.420211125256635,LOW,NORMAL,LOW
16.001513660057554,53.13250148959609,3.500331247057737,19.48049018644736,LOW,NORMAL,LOW
13.106651687670997,53.05612701254037,0.029308843423378805,17.73187255859575,LOW,NORMAL,LOW
18.909488242485818,49.18972944192131,3.0471742486647924,17.58191392597351,LOW,NORMAL,LOW
25.900625353243967,52.00283307178175,1.217042813150186,18.841751379368894,LOW,NORMAL,LOW
23.1806726592214,45.96164185239496,2.274365610980783,19.903901533621973,LOW,NORMAL,LOW
16.387685523669816,52.75088543991534,3.0977166968355463,19.475708171067733,LOW,NORMAL,LOW
24.002649270496654,50.77864145628099,0.4144099235111596,20.125841639830146,LOW,NORMAL,LOW
25.597461750205916,47.67199524450655,4.720568738451685,20.4288422738558,LOW,NORMAL,LOW
19.799046872186295,51.02863734867978,2.930581432974582,20.23278603483151,LOW,NORMAL,LOW
25.547300900789278,44.85983404564677,4.937075043952687,20.843309592002772,LOW,NORMAL,LOW
25.642485007033017,51.361459805862445,4.294201019184275,21.807406726700314,LOW,NORMAL,LOW
20.221313162951876,49.38996529993307,5.76147783439047,22.5188728742284,LOW,NORMAL,LOW
28.32130459208751,46.351504790421004,4.498644694108941,23.460054509188573,LOW,NORMAL,LOW
29.943486798035817,50.661155978001716,3.632711937454866,23.86434065366776,MODERATE,NORMAL,LOW
33.172514358734304,44.593840338688146,5.2204721598747135,24.86352482361905,MODERATE,NORMAL,LOW
33.65395577483058,42.36112716720167,6.134689424297362,26.590151848735125,MODERATE,NORMAL,LOW
22.13376707880515,44.796670709727,3.417785202472181,26.403263629565977,LOW,NORMAL,LOW
24.97911805299587,50.57325034078796,3.8280510903571447,26.341429259844972,LOW,NORMAL,LOW
32.897982436004625,42.93421633351,3.530713989787183,27.651322816226802,MODERATE,NORMAL,LOW
33.554197914651326,51.87583306729026,3.707327852095802,28.452012517613007,MODERATE,NORMAL,LOW
34.230327115920524,40.1966299973687,2.329338523788691,29.310796728501753,MODERATE,NORMAL,LOW
51.59537837106595,47.19052451210363,11.23846024203377,32.44820324931317,HIGH,NORMAL,MODERATE
35.86906509849268,46.665786126984685,2.892633293991332,33.20297929995368,MODERATE,NORMAL,LOW
39.38103434236557,44.864602078797425,4.52134475576302,34.14673405438666,MODERATE,NORMAL,LOW
39.166948445582165,43.57350562817761,4.43822773569893,34.74617746307145,MODERATE,NORMAL,LOW
38.35220298698989,46.60935759630874,7.542679201937366,35.216002184287376,MODERATE,NORMAL,LOW
34.22121121745856,46.33179308836081,4.543282326034729,36.424746598152716,MODERATE,NORMAL,LOW
40.29814458531515,48.235369499720775,8.54020583314474,37.95664925138464,MODERATE,NORMAL,LOW
33.34776770839254,47.00574101888798,3.655183907771143,38.00162777862344,MODERATE,NORMAL,LOW
36.738671895862545,46.266237310419996,6.068789108826985,38.32007517674456,MODERATE,NORMAL,LOW
36.208513925646834,44.857034881946724,3.76058298232751,38.51789385771719,MODERATE,NORMAL,LOW
39.75838303613997,44.8895673698018,10.254055710967773,37.33419432422458,MODERATE,NORMAL,MODERATE
51.63651722934058,43.01427599934103,5.370280746342061,38.910939537309375,HIGH,NORMAL,LOW
31.441058881538076,42.0092301016456,5.335800252684766,38.116941991226625,MODERATE,NORMAL,LOW
44.92221168818898,39.72489081163562,8.005885515092544,38.69246831548732,MODERATE,MODERATE,LOW
34.13964028499055,48.69488221082051,5.9485442376515785,38.271212045287385,MODERATE,NORMAL,LOW
40.55407079231517,45.374078616305034,5.71253530109186,38.90449800277304,MODERATE,NORMAL,LOW
49.06661519302373,42.18139619268603,7.100350879486706,39.781345063543895,MODERATE,NORMAL,LOW
44.64843796950329,43.89319230682036,6.784888639383713,40.911412089654974,MODERATE,NORMAL,LOW
39.63995761468733,46.132755712413186,5.651989638946123,41.20154066153745,MODERATE,NORMAL,LOW
42.149701821463154,42.84329550370612,8.250213506809292,41.79565945111908,MODERATE,NORMAL,LOW
49.81707382824137,40.21081736673272,11.893607077418908,42.80152853032922,MODERATE,NORMAL,MODERATE
43.45487692778895,44.72381653334581,5.403247969152676,41.98336450017406,MODERATE,NORMAL,LOW
48.87082703574433,39.847174908218825,4.591018096203493,43.72634131559469,MODERATE,MODERATE,LOW
48.69185973430722,44.05179333356661,7.127214863443573,44.10330612020651,MODERATE,NORMAL,LOW
45.87455632553471,38.4236101059028,12.040602124138843,45.27679772426092,MODERATE,MODERATE,MODERATE
60.51338139666565,42.95912156281052,7.469658073560385,47.27272878469598,HIGH,NORMAL,LOW
53.616364666689826,43.01370128056667,11.320688310891608,47.72770373206258,HIGH,NORMAL,MODERATE
40.96563783184404,45.52667974498061,9.500247302929488,47.359423718296654,MODERATE,NORMAL,LOW
52.65915000103438,44.783285451577946,6.791696016739167,48.661342956931364,HIGH,NORMAL,LOW
49.04390145462327,47.735447969731915,8.49455137656404,49.35076292024738,MODERATE,NORMAL,LOW
57.230872543746734,43.73539205911771,11.841424127819085,50.09214279179791,HIGH,NORMAL,MODERATE
49.611388290397315,37.07453023340574,6.683452761584623,50.70779392805875,MODERATE,MODERATE,LOW
53.59451583201594,37.762640141788914,7.632016654597667,51.1801628076859,HIGH,MODERATE,LOW
57.27577540186469,38.80660041644679,7.428004482382415,52.03855437444165,HIGH,MODERATE,LOW
59.65021526332227,40.16571933480193,6.918018828112607,53.41612026822041,HIGH,NORMAL,LOW
49.87805109613384,44.08346428737391,6.183152574288061,52.352587238167224,MODERATE,NORMAL,LOW
54.75215878876499,39.13472886334836,5.764943284790235,52.466166650374745,HIGH,MODERATE,LOW
54.5816632710287,41.91488447567406,8.255416427172756,53.82776919429322,HIGH,NORMAL,LOW
54.20762751355333,39.1819443245517,6.591197664915715,53.98261694554511,HIGH,MODERATE,LOW
66.80516498457278,36.46415534488096,10.488346571267414,55.75874329854006,HIGH,MODERATE,MODERATE
60.49174761138649,35.657079806608714,5.961970849300718,56.08483080530404,HIGH,MODERATE,LOW
52.636290613142776,39.0712276083816,8.55720405640033,56.38732103757858,HIGH,MODERATE,LOW
63.9884306957272,34.947838509219196,11.265322527576929,57.42671252394971,HIGH,MODERATE,MODERATE
70.45247758129199,34.45926084574501,6.580400352050887,58.74438274189244,HIGH,MODERATE,LOW
65.43040233324359,41.80332480651262,10.562673489681682,59.32240144888457,HIGH,NORMAL,MODERATE
53.0810613922933,38.881537985430846,10.41749719379058,59.64270247850052,HIGH,MODERATE,MODERATE
58.64969727004254,48.23472187700154,6.378172553123969,60.032456326628264,HIGH,NORMAL,LOW
67.78118025442876,39.53465863903548,13.512321811839719,61.352408024968284,HIGH,MODERATE,MODERATE
58.266527796895716,40.98787642186069,9.578017188266447,61.75829805330252,HIGH,NORMAL,LOW
64.36442419499798,36.333820610706866,8.24463991773288,61.51422397434503,HIGH,MODERATE,LOW
66.34087266243736,40.51571147261763,9.839592744050192,62.099136479450124,HIGH,NORMAL,LOW
58.13708564452877,38.73881511015448,9.837216671722759,62.649215982588714,HIGH,MODERATE,LOW
62.75955891989441,39.676139713962485,9.565944620808983,62.526328805005434,HIGH,MODERATE,LOW
47.11747578562036,50.9008846684013,8.145133352735792,60.19282862543828,MODERATE,NORMAL,LOW
58.4494625133217,40.099454672495625,6.926072190839522,59.49473464344609,HIGH,NORMAL,LOW
62.53690754622459,42.81359309230088,9.719257780005844,60.44031925883921,HIGH,NORMAL,LOW
57.76975293222318,38.44803249156654,5.838033946023517,60.35232482505728,HIGH,MODERATE,LOW
72.36004832044533,36.80502244839778,10.631555125369397,60.81021163165893,HIGH,MODERATE,MODERATE
57.21685575076562,46.00818796921513,6.774713079685263,60.70524442704592,HIGH,NORMAL,LOW
62.31702051214845,37.53984369859958,7.876493191642734,60.500504058760974,HIGH,MODERATE,LOW
65.30061342271914,44.112192318310996,12.267278363828746,60.39647813478915,HIGH,NORMAL,MODERATE
71.96282601397145,39.13254930287357,12.977044143284255,61.779052171733426,HIGH,MODERATE,MODERATE
57.66648986509458,38.895977206043554,9.868249721578541,61.26974526625344,HIGH,MODERATE,LOW
70.7306795276061,39.21455333526504,8.424976399795757,63.631065640452015,HIGH,MODERATE,LOW
65.01474893946306,41.663976114014424,9.119395441529853,64.28759428306616,HIGH,NORMAL,LOW
60.08438619728972,41.84433333732916,11.438853329551824,64.04234214817265,HIGH,NORMAL,MODERATE
67.31039245477137,33.461727726635786,10.379992695495515,64.99640610042749,HIGH,MODERATE,MODERATE
65.98271251922102,36.322910342720135,14.536065957846542,64.35867252030505,HIGH,MODERATE,MODERATE
61.95347211201873,38.7690760653408,10.079656495591552,64.83233415643036,HIGH,MODERATE,MODERATE
65.25033969844213,38.464114788089326,10.171649187746382,65.12566607505974,HIGH,MODERATE,MODERATE
62.90120783192249,41.13671433467142,8.81694824638337,64.88572551598006,HIGH,NORMAL,LOW
65.30154289184078,39.20771727983957,10.06231324334068,64.219597203767,HIGH,MODERATE,MODERATE
67.93060027641705,34.011316854765425,9.884650368701468,65.24600824489926,HIGH,MODERATE,LOW
72.41592517409397,38.0366122594944,12.278606129491276,65.41453280954804,HIGH,MODERATE,MODERATE
58.14267070680042,42.29608955915136,10.634805239609232,64.72732498628177,HIGH,NORMAL,MODERATE
74.82296088135489,37.973631123454396,9.651465211187332,66.2011824546883,HIGH,MODERATE,LOW
54.20368151093426,44.69142179893031,5.468086319524583,64.89051136030457,HIGH,NORMAL,LOW
62.99196031723747,41.75377638433734,5.776383301379028,64.59143614010623,HIGH,NORMAL,LOW
66.4598499494172,39.762577750331005,10.984960146237668,65.04207392384608,HIGH,MODERATE,MODERATE
64.67140410344955,38.62165183976167,7.493977403169684,64.98418036434681,HIGH,MODERATE,LOW
59.882136289323704,35.046583127121096,4.676539257493589,64.68227321008693,HIGH,MODERATE,LOW
61.66544109122962,40.872494384590354,10.02697337274637,64.31866303002582,HIGH,NORMAL,MODERATE
59.93293183226572,40.6398301034229,13.97593880970544,63.51889618561067,HIGH,NORMAL,MODERATE
59.12471409735999,41.03355798724612,8.85656529152421,62.189775077937284,HIGH,NORMAL,LOW
65.97513338741526,34.675970925685256,11.57325155701557,62.97302134599877,HIGH,MODERATE,MODERATE
